"appid","query_date","grade","reviews","bundles"
"295610","2014-10-29",42,101,
"295630","2014-10-29",84,53,
"367810","2015-04-30",0,0,
"367840","2015-05-26",0,0,
"367850","2015-05-07",0,0,
"295690","2014-10-29",94,18,
"295710","2014-10-29",40,336,
"295730","2014-10-29",87,178,
"295750","2014-10-29",88,134,
"295770","2014-10-29",77,280,
"295790","2014-10-29",85,1229,
"295810","2014-10-29",43,185,
"295850","2014-10-29",63,201,
"295870","2014-10-29",66,55,
"295930","2014-10-29",45,456,
"295990","2014-10-29",18,59,
"223000","2014-10-29",88,87,
"223031","2014-10-29",0,0,
"223032","2014-10-29",0,0,
"223090","2014-10-29",100,1,
"223100","2015-03-13",0,0,
"223180","2014-10-29",100,3,
"99100","2014-10-29",24,233,
"99120","2014-10-29",50,16,
"223220","2014-10-29",83,1136,
"223261","2014-10-29",100,2,
"223262","2014-10-29",100,3,
"223280","2014-10-29",91,38,
"99200","2014-10-29",91,91,
"223313","2014-10-29",100,2,
"223314","2014-10-29",100,2,
"223315","2014-10-29",100,1,
"223316","2014-10-29",100,1,
"223317","2014-10-29",100,1,
"223318","2014-10-29",100,2,
"223319","2014-10-29",100,2,
"223320","2014-10-29",100,1,
"223321","2014-10-29",100,2,
"223370","2014-10-29",37,16,
"223390","2014-10-29",71,1388,
"99300","2014-10-29",91,753,
"223410","2014-10-29",64,235,
"223430","2014-10-29",35,175,
"223450","2014-10-29",80,172,
"223470","2014-10-29",95,10665,
"223490","2014-10-29",42,423,
"99400","2014-10-29",49,212,
"99410","2014-10-29",32,73,
"223510","2014-10-29",82,550,
"223570","2014-10-29",80,5,
"223592","2014-10-29",0,0,
"223593","2014-10-29",87,24,
"223594","2014-10-29",85,20,
"223595","2014-10-29",100,2,
"223597","2014-10-29",85,14,
"223598","2014-10-29",34,26,
"223630","2014-10-29",58,440,
"223650","2014-10-29",40,2402,
"223670","2014-10-29",85,2882,
"223691","2014-10-29",50,4,
"99610","2014-10-29",93,15,
"99611","2014-10-29",93,17,
"99612","2014-10-29",100,23,
"99614","2014-10-29",83,6,
"223710","2014-10-29",89,12278,
"223730","2014-10-29",87,287,
"223732","2014-10-29",0,0,
"223750","2014-10-29",81,1585,
"223770","2014-10-29",100,8,
"223790","2014-10-29",100,13,
"223792","2014-10-29",87,8,
"223793","2014-10-29",69,71,
"99700","2014-10-29",89,543,
"223810","2014-10-29",86,620,
"223830","2014-10-29",91,1369,
"223850","2014-10-29",94,599,
"223890","2014-10-29",50,4,
"99810","2014-10-29",80,2704,
"99870","2014-10-29",90,10,
"223920","2014-10-29",100,2,
"99900","2014-10-29",86,11682,
"99910","2014-10-29",81,736,
"27000","2014-10-29",76,403,
"27020","2014-10-29",69,279,
"27030","2014-10-29",40,15,
"27040","2014-10-29",42,7,
"27050","2014-10-29",57,62,
"27200","2014-10-29",100,2,
"27300","2014-10-29",82,50,
"27330","2014-10-29",38,249,
"368140","2015-05-25",0,0,
"368190","2015-05-06",0,0,
"27400","2014-10-29",73,105,
"296010","2014-10-29",100,27,
"296030","2014-12-31",0,0,
"368220","2015-05-12",61,18,
"296050","2014-10-29",73,428,
"296070","2014-10-29",83,501,
"368250","2015-05-05",100,1,
"296093","2014-10-29",95,20,
"368290","2015-05-18",100,6,
"368320","2015-05-20",66,3,
"296150","2014-10-29",18,50,
"368340","2015-05-15",100,36,
"296170","2014-10-29",100,5,
"368350","2015-05-12",0,0,
"296180","2014-10-29",57,29,
"368360","2015-05-06",89,37,
"368370","2015-05-25",0,0,
"27600","2014-10-29",91,12,
"27610","2014-10-29",0,0,
"296200","2014-10-29",75,4,
"296210","2014-10-29",62,16,
"296220","2014-10-29",79,76,
"368400","2015-05-12",0,0,
"368401","2015-05-12",0,0,
"368410","2015-05-07",0,0,
"296240","2014-10-29",88,189,
"368440","2015-05-14",0,0,
"296270","2015-03-25",100,4,
"296271","2014-10-29",66,3,
"296280","2015-01-30",65,47,
"368470","2015-05-22",100,9,
"296300","2015-05-08",0,0,
"368500","2015-05-12",0,0,
"368510","2015-05-09",0,0,
"296340","2014-10-29",0,0,
"296360","2014-10-29",100,7,
"368550","2015-05-06",0,0,
"27800","2014-10-29",66,30,
"27810","2014-10-29",74,31,
"368610","2015-05-22",0,0,
"296450","2014-10-29",50,4,
"296470","2014-10-29",97,2493,
"368650","2015-05-08",96,109,
"296490","2015-04-30",97,282,
"27900","2014-10-29",41,176,
"27910","2014-10-29",0,2,
"27920","2014-10-29",49,152,
"27930","2014-10-29",0,2,
"27940","2014-10-29",33,461,
"296510","2014-10-29",72,44,
"368700","2015-05-15",100,5,
"296530","2014-10-29",36,72,
"296570","2014-10-29",87,385,
"296590","2014-10-29",47,38,
"296610","2014-10-29",57,49,
"296630","2014-10-29",64,102,
"368820","2015-05-08",0,0,
"296650","2014-10-29",77,53,
"368840","2015-05-13",0,0,
"368870","2015-05-07",91,182,
"368880","2015-05-15",0,0,
"296710","2015-01-23",97,237,
"368900","2015-05-11",58,12,
"296730","2014-10-29",81,55,
"368910","2015-05-13",0,0,
"368920","2015-05-13",0,0,
"296770","2014-10-29",67,450,
"368950","2015-05-12",93,573,
"368990","2015-05-11",44,9,
"296830","2015-01-26",64,278,
"296850","2014-10-29",63,38,
"296870","2014-10-29",80,108,
"296910","2014-10-29",75,484,
"296930","2014-10-29",84,141,
"296950","2014-10-29",12,25,
"296990","2014-10-29",50,4,
"224040","2014-10-29",79,185,
"224120","2014-10-29",0,0,
"224140","2014-10-29",100,5,
"224141","2014-10-29",100,1,
"224142","2014-10-29",100,7,
"224143","2014-10-29",100,10,
"224144","2014-10-29",100,2,
"224145","2014-10-29",100,12,
"224160","2014-10-29",100,2,
"224161","2014-10-29",100,15,
"224162","2014-10-29",80,5,
"224163","2014-10-29",40,5,
"224164","2014-10-29",93,16,
"224165","2014-10-29",100,5,
"224166","2014-10-29",100,6,
"224167","2014-10-29",100,7,
"224168","2014-10-29",100,7,
"224180","2014-10-29",93,95,
"224200","2014-10-29",89,69,
"224220","2014-10-29",76,371,
"224242","2014-10-29",0,0,
"224243","2014-10-29",0,0,
"224244","2014-10-29",100,1,
"224245","2014-10-29",100,1,
"224260","2014-10-29",91,31288,
"224280","2014-10-29",93,148,
"224300","2014-10-29",90,171,
"224340","2014-10-29",41,62,
"224360","2014-10-29",75,12,
"224380","2014-10-29",48,45,
"40100","2014-10-29",87,3028,
"40135","2014-10-29",93,79,
"40140","2014-10-29",83,13,
"224420","2014-10-29",63,3235,
"224440","2014-10-29",63,891,
"224460","2014-10-29",90,1987,
"224480","2014-10-29",93,4448,
"40200","2014-10-29",33,3,
"40210","2014-10-29",100,6,
"224500","2014-10-29",92,1859,
"224520","2014-10-29",100,2,
"224540","2014-10-29",73,13985,
"224580","2014-10-29",82,4114,
"40300","2014-10-29",87,1541,
"40310","2014-10-29",100,1,
"40320","2014-10-29",86,46,
"40330","2014-10-29",83,43,
"40340","2014-10-29",69,26,
"40350","2014-10-29",94,102,
"40360","2014-10-29",100,3,
"40380","2014-10-29",83,690,
"40390","2014-10-29",77,1873,
"40391","2014-10-29",60,5,
"40392","2014-10-29",83,6,
"40393","2014-10-29",50,6,
"224600","2014-10-29",79,6781,
"224610","2014-10-29",93,15,
"224640","2014-10-29",100,2,
"224660","2014-10-29",100,2,
"40400","2014-10-29",87,574,
"40403","2014-10-29",100,1,
"40406","2014-10-29",0,0,
"40407","2014-10-29",100,1,
"40408","2014-10-29",100,1,
"40410","2014-10-29",0,3,
"40420","2014-10-29",66,140,
"40430","2014-10-29",0,0,
"224700","2014-10-29",37,43,
"224740","2014-10-29",70,185,
"224760","2014-10-29",91,6554,
"224763","2014-10-29",100,1,
"40500","2014-10-29",30,46,
"40510","2014-10-29",0,1,
"224800","2014-10-29",100,1,
"224820","2014-10-29",98,791,
"224840","2014-10-29",50,6,
"224860","2014-10-29",37,415,
"224900","2014-10-29",56,288,
"224920","2014-10-29",77,387,
"224940","2014-10-29",81,121,
"224960","2014-10-29",85,592,
"224980","2014-10-29",88,106,
"40700","2014-10-29",96,2032,
"40703","2014-10-29",100,1,
"40710","2014-10-29",75,8,
"40720","2014-10-29",84,257,
"40800","2014-10-29",95,12967,
"40920","2014-10-29",70,10,
"40930","2014-10-29",91,262,
"40940","2014-10-29",62,113,
"40950","2014-10-29",93,1017,
"40960","2014-10-29",88,102,
"40970","2014-10-29",94,963,
"28000","2014-10-29",63,1888,
"28010","2014-10-29",100,5,
"28011","2014-10-29",80,5,
"28012","2014-10-29",83,6,
"28020","2014-10-29",92,77,
"369000","2015-05-11",78,14,
"369100","2015-05-15",76,25,
"369120","2015-05-06",71,7,
"369130","2015-05-25",0,0,
"369131","2015-05-25",0,0,
"297000","2015-01-06",54,1424,
"297020","2014-10-29",76,1431,
"369210","2015-05-07",0,0,
"297050","2014-10-29",0,0,
"297060","2014-10-29",96,75,
"297070","2015-01-22",71,7,
"369290","2015-05-25",0,0,
"297100","2014-10-29",35,117,
"297110","2014-10-29",88,434,
"297120","2014-10-29",90,477,
"297130","2014-10-29",83,389,
"297140","2014-10-29",0,0,
"297141","2014-10-29",0,1,
"297143","2014-10-29",0,1,
"297150","2014-10-29",0,0,
"369340","2015-05-08",0,0,
"369350","2015-05-12",0,0,
"369370","2015-05-15",55,9,
"297210","2014-10-29",82,221,
"369410","2015-05-19",0,0,
"369430","2015-05-16",0,0,
"297270","2014-10-29",65,23,
"369450","2015-05-07",0,0,
"297290","2014-10-29",89,75,
"369470","2015-05-08",0,0,
"369490","2015-05-12",0,0,
"297310","2014-11-17",51,47,
"369500","2015-05-14",0,0,
"297330","2014-10-29",46,78,
"369501","2015-05-21",0,0,
"369520","2015-05-15",0,0,
"297350","2014-10-29",83,196,
"297370","2014-10-29",97,39,
"297390","2014-11-25",57,7,
"297410","2014-10-29",79,29,
"369610","2015-05-25",0,0,
"369620","2015-05-21",76,17,
"369640","2015-05-12",88,9,
"297470","2014-12-23",81,54,
"369650","2015-05-22",0,0,
"369660","2015-05-22",0,0,
"297490","2014-10-29",92,123,
"369670","2015-05-22",0,0,
"297510","2014-10-29",80,5,
"297511","2014-10-29",50,6,
"297512","2014-10-29",95,21,
"297513","2014-10-29",100,11,
"297514","2014-10-29",100,14,
"297515","2014-10-29",83,12,
"369700","2015-05-19",0,0,
"297550","2014-10-29",0,0,
"297570","2014-10-29",63,33,
"297590","2014-10-29",100,38,
"297620","2014-10-29",67,34,
"297630","2014-10-29",100,1,
"297640","2014-10-29",100,1,
"297645","2014-10-29",66,3,
"297650","2014-12-16",100,10,
"369860","2015-05-14",50,4,
"297690","2014-10-29",0,0,
"369890","2015-05-25",0,0,
"297740","2014-10-29",65,49,
"297750","2014-10-29",77,114,
"297760","2014-10-29",89,73,
"297780","2014-10-29",0,0,
"297790","2014-10-29",97,98,
"297791","2014-10-29",93,30,
"297792","2014-10-29",100,8,
"297793","2014-10-29",100,11,
"297810","2014-10-29",61,1159,
"297830","2014-10-29",72,44,
"297831","2014-11-13",64,42,
"297840","2014-10-29",100,2,
"297841","2014-10-29",0,0,
"297842","2014-12-12",0,0,
"297860","2014-10-29",78,160,
"297880","2014-10-29",0,0,
"297890","2014-10-29",0,0,
"297891","2014-10-29",0,0,
"297892","2014-10-29",0,0,
"297893","2014-10-29",0,0,
"297894","2014-10-29",0,0,
"297895","2014-10-29",0,0,
"297896","2014-10-29",0,0,
"297897","2014-10-29",0,0,
"297898","2014-10-29",0,0,
"130","2014-10-29",90,1254,
"297900","2014-10-29",100,2,
"297910","2014-10-29",80,5,
"297920","2015-03-12",74,50,
"297940","2014-10-29",0,0,
"297950","2014-10-29",0,0,
"297960","2014-10-29",0,0,
"297970","2014-10-29",100,1,
"297980","2014-10-29",100,1,
"297990","2014-10-29",0,0,
"219","2014-10-29",91,108,
"220","2014-10-29",97,23172,
"240","2014-10-29",96,38604,
"280","2014-10-29",85,1527,
"300","2014-10-29",92,4483,
"320","2014-10-29",90,2763,
"340","2014-10-29",80,2619,
"360","2014-10-29",75,425,
"380","2014-10-29",95,2622,
"400","2014-10-29",98,17052,
"410","2014-10-29",96,179,
"420","2014-10-29",97,3614,
"440","2014-10-29",96,254766,
"500","2014-10-29",95,6201,
"550","2014-10-29",97,92760,
"570","2014-10-29",93,374662,
"620","2014-10-29",99,47822,
"630","2014-10-29",95,10089,
"660","2014-10-29",100,4,
"225000","2014-10-29",77,79,
"225020","2014-10-29",56,165,
"225060","2014-10-29",60,5,
"225080","2014-10-29",96,15792,
"730","2014-10-29",95,537356,
"225100","2014-10-29",0,0,
"225140","2014-10-29",97,3637,
"225160","2014-10-29",94,950,
"225180","2014-10-29",74,108,
"225200","2014-10-29",45,24,
"225220","2014-10-29",56,419,
"225260","2014-10-29",93,4941,
"225270","2015-01-07",87,8,
"225280","2014-10-29",89,826,
"41000","2014-10-29",94,1468,
"41010","2014-10-29",93,1304,
"41014","2014-10-29",90,13,
"41019","2014-10-29",27,11,
"41020","2014-10-29",100,11,
"41046","2015-04-11",0,0,
"41050","2014-10-29",96,463,
"41060","2014-10-29",95,296,
"41070","2014-10-29",90,7463,
"41074","2014-10-29",83,55,
"225300","2014-10-29",90,245,
"225320","2014-10-29",87,151,
"225340","2014-10-29",93,469,
"225360","2014-10-29",43,552,
"41100","2014-10-29",62,1320,
"41110","2014-10-29",50,2,
"225420","2014-10-29",59,1173,
"225424","2014-10-29",100,1,
"225426","2014-10-29",75,4,
"225428","2014-10-29",100,1,
"225429","2014-10-29",100,2,
"225430","2014-10-29",100,1,
"225431","2014-10-29",100,2,
"225432","2014-10-29",100,1,
"225434","2014-10-29",100,5,
"41220","2014-10-29",100,1,
"225540","2014-11-11",0,0,
"225580","2014-10-29",45,11,
"41300","2014-10-29",94,980,
"225600","2014-10-29",77,2993,
"225640","2014-10-29",71,658,
"41400","2014-10-29",21,15,
"225700","2014-10-29",0,0,
"225780","2014-10-29",100,5,
"41500","2014-10-29",94,2519,
"41510","2014-10-29",100,9,
"225820","2014-10-29",88,9,
"225821","2014-10-29",88,17,
"225822","2014-10-29",100,2,
"225823","2014-10-29",100,6,
"225824","2014-10-29",78,14,
"225825","2014-10-29",85,7,
"225826","2014-10-29",100,16,
"225827","2014-10-29",100,7,
"225828","2014-10-29",0,0,
"225829","2014-10-29",66,3,
"225830","2014-10-29",100,35,
"225831","2014-10-29",83,6,
"225832","2014-10-29",95,20,
"225833","2014-10-29",93,73,
"225834","2014-10-29",92,28,
"41600","2014-10-29",62,37,
"41660","2014-10-29",60,10,
"41670","2014-10-29",0,0,
"41680","2014-10-29",28,7,
"41700","2014-10-29",95,2728,
"41730","2014-10-29",70,144,
"41740","2014-10-29",78,231,
"41760","2014-10-29",25,4,
"41800","2014-10-29",75,497,
"41802","2014-10-29",0,0,
"41803","2014-10-29",0,0,
"41804","2014-10-29",0,0,
"41805","2014-10-29",0,0,
"41810","2014-10-29",0,0,
"41814","2014-10-29",0,0,
"41816","2014-10-29",0,0,
"41817","2014-10-29",100,1,
"41900","2014-10-29",80,340,
"29120","2014-10-29",77,57,
"29130","2014-10-29",93,107,
"29140","2014-10-29",58,39,
"29150","2014-10-29",79,29,
"29160","2014-10-29",80,83,
"29170","2014-10-29",0,0,
"29180","2014-10-29",88,601,
"29200","2014-10-29",100,1,
"298000","2014-10-29",60,5,
"298010","2014-10-29",71,7,
"298020","2014-10-29",34,23,
"310030","2014-10-29",55,9,
"310031","2014-10-30",88,105,
"310032","2014-10-30",100,4,
"310033","2014-10-30",100,3,
"310034","2014-10-30",60,10,
"310040","2014-11-18",0,0,
"310050","2014-11-18",0,1,
"310060","2015-03-09",0,0,
"310070","2014-10-29",61,60,
"29540","2014-10-29",100,7,
"310080","2014-10-29",94,1924,
"29560","2014-10-29",0,0,
"29570","2014-10-29",100,24,
"29580","2014-10-29",0,0,
"298110","2014-10-29",77,6906,
"298140","2014-10-29",70,27,
"298160","2014-10-31",76,880,
"298180","2014-10-29",94,167,
"310100","2014-10-31",100,14,
"310110","2014-10-29",58,155,
"298220","2014-10-29",78,19,
"298260","2014-10-29",67,4281,
"298280","2014-10-29",96,33,
"29700","2014-10-29",100,1,
"310240","2014-10-29",0,0,
"310260","2014-10-29",0,1,
"310280","2014-10-29",0,0,
"298300","2014-10-29",33,21,
"298340","2014-10-29",62,103,
"310300","2014-10-29",80,5,
"29800","2014-10-29",84,2332,
"310360","2014-12-05",97,295,
"310370","2014-12-30",81,4275,
"310380","2014-11-07",74,2187,
"310390","2014-10-29",92,14,
"298400","2014-10-29",92,247,
"298480","2014-10-29",77,203,
"310400","2014-10-29",100,4,
"310410","2014-10-29",100,2,
"310420","2014-10-29",0,0,
"310430","2014-10-29",66,3,
"29900","2014-10-29",73,173,
"310440","2014-10-29",0,0,
"310450","2014-10-29",29,17,
"310460","2014-12-04",42,7,
"310470","2014-10-29",0,0,
"310490","2014-10-29",0,0,
"298520","2014-10-29",86,384,
"298560","2015-01-13",96,80,
"310510","2014-10-29",90,432,
"310560","2015-04-27",93,1898,
"310580","2014-11-21",100,1,
"298600","2014-10-29",93,942,
"298620","2014-10-29",0,1,
"298630","2014-10-29",94,5275,
"298640","2014-10-29",100,1,
"298641","2014-10-29",0,0,
"298670","2014-10-29",75,8,
"298671","2014-10-29",0,0,
"298672","2014-10-29",80,5,
"298680","2014-10-29",75,4,
"298690","2014-10-29",0,0,
"310600","2014-10-29",0,0,
"310640","2014-11-12",11,9,
"310660","2014-10-30",95,21,
"310680","2014-10-29",100,1,
"298720","2014-10-29",71,7,
"298770","2014-10-29",0,0,
"298771","2014-10-29",0,0,
"298790","2014-12-10",87,16,
"310700","2014-10-29",92,80,
"310740","2015-04-16",96,31,
"310760","2014-10-29",75,84,
"310790","2014-11-18",90,486,
"298810","2014-10-29",66,3,
"298820","2014-10-29",100,7,
"298830","2014-10-29",88,9,
"298840","2014-10-29",83,6,
"298850","2014-11-05",77,9,
"298880","2014-11-15",0,0,
"298890","2014-10-29",64,39,
"310810","2015-01-28",92,13,
"310830","2014-10-29",87,8,
"310850","2014-10-31",70,120,
"310870","2014-10-29",22,71,
"310880","2014-11-06",50,41,
"310890","2015-01-22",80,96,
"298920","2014-10-29",68,16,
"298930","2014-11-11",86,66,
"298950","2014-12-03",63,22,
"298970","2014-10-29",100,3,
"298971","2014-10-29",100,3,
"298990","2014-10-29",75,4,
"310970","2014-10-29",62,16,
"310990","2014-10-29",71,7,
"226100","2014-10-29",81,83,
"226120","2014-10-29",60,339,
"226140","2014-10-29",0,2,
"226150","2014-10-29",75,4,
"226190","2014-10-29",0,0,
"226191","2014-10-29",0,0,
"226192","2014-10-29",0,0,
"226193","2014-10-29",0,0,
"226194","2014-10-29",0,0,
"226195","2014-10-29",0,0,
"226196","2014-10-29",0,0,
"226197","2014-10-29",0,0,
"226198","2014-10-29",0,0,
"226240","2014-10-29",46,13,
"226260","2014-10-29",0,0,
"42000","2014-10-29",83,12,
"226320","2014-10-29",81,7400,
"226336","2014-10-29",100,1,
"226337","2014-10-29",0,0,
"226350","2014-10-29",0,0,
"226370","2014-10-29",100,1,
"226390","2014-10-29",0,0,
"42120","2014-10-29",75,740,
"42140","2014-10-29",70,204,
"42160","2014-10-29",60,3828,
"42170","2014-10-29",61,520,
"42180","2014-10-29",0,0,
"42190","2014-10-29",100,1,
"226459","2014-10-29",69,43,
"42200","2014-10-29",92,13,
"42210","2014-10-29",61,21,
"42220","2014-10-29",78,14,
"42230","2014-10-29",85,7,
"226540","2014-10-29",0,0,
"226560","2014-10-29",60,206,
"226580","2014-10-29",75,676,
"226620","2014-10-29",90,684,
"226660","2014-10-29",100,4,
"226662","2014-10-29",100,3,
"226663","2014-10-29",100,9,
"226664","2014-10-29",100,4,
"226665","2014-10-29",28,52,
"226666","2014-10-29",40,15,
"226667","2014-10-29",83,24,
"226668","2014-10-29",100,4,
"226669","2014-10-29",80,5,
"226670","2014-10-29",75,4,
"226671","2014-10-29",88,18,
"226672","2014-10-29",75,4,
"226673","2014-10-29",100,6,
"226700","2014-10-29",48,20308,
"226720","2014-10-29",67,885,
"226740","2014-10-29",78,544,
"226780","2014-10-29",57,42,
"42500","2014-10-29",67,159,
"226820","2014-10-29",85,21,
"226840","2014-10-29",81,2339,
"226860","2014-10-29",74,1135,
"226880","2014-10-29",85,412,
"42650","2014-10-29",91,859,
"42670","2014-10-29",93,922,
"42680","2014-10-29",85,13067,
"42695","2014-10-29",87,16,
"42696","2014-10-29",91,12,
"42697","2014-10-29",100,4,
"42698","2014-10-29",100,1,
"226920","2014-10-29",0,0,
"226960","2014-10-29",64,448,
"226980","2014-10-29",92,2094,
"226990","2014-10-29",83,6,
"226991","2014-10-29",66,6,
"226992","2014-10-29",57,7,
"226993","2014-10-29",100,5,
"226994","2014-10-29",100,5,
"226995","2014-10-29",100,7,
"226996","2014-10-29",85,7,
"226997","2014-10-29",75,8,
"226998","2014-10-29",100,8,
"226999","2014-10-29",40,5,
"42700","2014-10-29",88,7025,
"42716","2014-10-29",87,16,
"42718","2014-10-29",94,19,
"42719","2014-10-29",91,79,
"42722","2014-10-29",90,10,
"42810","2014-10-29",75,25,
"42850","2014-10-29",89,74,
"42881","2014-10-29",0,0,
"42890","2014-10-29",93,196,
"42900","2014-10-29",100,1,
"42902","2014-10-29",100,1,
"42903","2014-10-29",100,4,
"42904","2014-10-29",25,4,
"42905","2014-10-29",100,1,
"42910","2014-10-29",94,13822,
"42918","2014-10-29",86,74,
"42920","2014-10-29",37,61,
"42925","2014-10-29",0,0,
"42926","2014-10-29",0,0,
"42929","2014-10-29",0,0,
"42930","2014-10-29",0,1,
"42940","2014-10-29",0,1,
"42950","2014-10-29",33,3,
"42960","2014-10-29",91,1374,
"42964","2014-10-29",75,4,
"42965","2014-10-29",75,4,
"42966","2014-10-29",40,5,
"42968","2014-10-29",87,8,
"42980","2014-10-29",75,42,
"42990","2014-10-29",47,460,
"299010","2014-10-29",83,12,
"299020","2014-10-29",100,1,
"299030","2014-10-29",91,320,
"299050","2014-10-29",55,81,
"299070","2014-10-29",88,36,
"311000","2014-10-29",0,0,
"311020","2014-10-29",51,55,
"311030","2014-10-29",0,0,
"311031","2014-10-29",0,1,
"311040","2014-10-29",41,68,
"311050","2014-10-29",86,180,
"311060","2014-10-29",80,15,
"311080","2014-10-29",57,14,
"299100","2014-10-29",0,3,
"299110","2014-10-29",78,74,
"299130","2014-10-29",87,41,
"299140","2014-10-29",0,0,
"299150","2014-10-29",70,55,
"299160","2014-10-29",82,28,
"299170","2014-10-29",50,18,
"299180","2014-10-29",60,33,
"299190","2014-10-29",100,1,
"311100","2014-10-29",55,20,
"311120","2014-10-29",50,194,
"311140","2014-10-29",46,89,
"311160","2014-12-19",80,15,
"311161","2014-12-19",37,8,
"311162","2014-12-19",80,5,
"311163","2014-12-19",83,6,
"311164","2014-12-19",81,22,
"311170","2014-10-29",22,9,
"311190","2014-10-29",96,196,
"299230","2014-10-29",100,41,
"299240","2014-10-29",100,53,
"299250","2014-10-29",58,258,
